[2023-10-12 14:25:33,045: Type-> INFO: File-> stage_01_data_ingestion: Message-> >>>>>> Stage Data Ingestion stage started]
[2023-10-12 14:25:33,047: Type-> INFO: File-> common: Message-> yaml file: config\config.yaml loaded successfully]
[2023-10-12 14:25:33,049: Type-> INFO: File-> common: Message-> yaml file: params.yaml loaded successfully]
[2023-10-12 14:25:33,050: Type-> INFO: File-> common: Message-> created directory at: artifacts]
[2023-10-12 14:25:33,050: Type-> INFO: File-> common: Message-> created directory at: artifacts/data_ingestion]
[2023-10-12 14:25:33,051: Type-> INFO: File-> data_ingestion: Message-> Downloading data from https://drive.google.com/file/d/1eWjR0ZA6vCEAw-PTfleqich5HoDqFqP7/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2023-10-12 14:25:46,866: Type-> INFO: File-> data_ingestion: Message-> Downloaded data from https://drive.google.com/file/d/1eWjR0ZA6vCEAw-PTfleqich5HoDqFqP7/view?usp=sharing into file artifacts/data_ingestion/data.zip]
[2023-10-12 14:25:47,782: Type-> INFO: File-> stage_01_data_ingestion: Message-> >>>>>> Stage Data Ingestion stage completed]
[2023-10-12 14:26:13,781: Type-> INFO: File-> stage_02_prepare_base_model: Message-> *******************]
[2023-10-12 14:26:13,781: Type-> INFO: File-> stage_02_prepare_base_model: Message-> >>>>>> Stage Prepare base model started]
[2023-10-12 14:26:13,784: Type-> INFO: File-> common: Message-> yaml file: config\config.yaml loaded successfully]
[2023-10-12 14:26:13,786: Type-> INFO: File-> common: Message-> yaml file: params.yaml loaded successfully]
[2023-10-12 14:26:13,787: Type-> INFO: File-> common: Message-> created directory at: artifacts]
[2023-10-12 14:26:13,787: Type-> INFO: File-> common: Message-> created directory at: artifacts/prepare_base_model]
[2023-10-12 14:26:14,605: Type-> WARNING: File-> saving_utils: Message-> Compiled the loaded model, but the compiled metrics have yet to be built. `model.compile_metrics` will be empty until you train or evaluate the model.]
[2023-10-12 14:26:14,931: Type-> INFO: File-> stage_02_prepare_base_model: Message-> >>>>>> Stage Prepare base model completed]
[2023-10-12 14:26:22,653: Type-> INFO: File-> stage_03_model_training: Message-> *******************]
[2023-10-12 14:26:22,653: Type-> INFO: File-> stage_03_model_training: Message-> >>>>>> Stage Training]
[2023-10-12 14:26:22,655: Type-> INFO: File-> common: Message-> yaml file: config\config.yaml loaded successfully]
[2023-10-12 14:26:22,658: Type-> INFO: File-> common: Message-> yaml file: params.yaml loaded successfully]
[2023-10-12 14:26:22,658: Type-> INFO: File-> common: Message-> created directory at: artifacts]
[2023-10-12 14:26:22,659: Type-> INFO: File-> common: Message-> created directory at: artifacts\training]
[2023-10-12 14:29:36,605: Type-> INFO: File-> stage_03_model_training: Message-> >>>>>> Stage Training completed]
[2023-10-12 14:29:46,913: Type-> INFO: File-> stage_04_model_evaluation: Message-> *******************]
[2023-10-12 14:29:46,913: Type-> INFO: File-> stage_04_model_evaluation: Message-> >>>>>> Stage Evaluation stage started <<<<<<]
[2023-10-12 14:29:46,916: Type-> INFO: File-> common: Message-> yaml file: config\config.yaml loaded successfully]
[2023-10-12 14:29:46,918: Type-> INFO: File-> common: Message-> yaml file: params.yaml loaded successfully]
[2023-10-12 14:29:46,919: Type-> INFO: File-> common: Message-> created directory at: artifacts]
[2023-10-12 14:30:15,964: Type-> INFO: File-> common: Message-> json file saved at: scores.json]
[2023-10-12 14:30:15,965: Type-> INFO: File-> common: Message-> json file saved at: scores.json]
[2023-10-12 14:30:15,967: Type-> INFO: File-> stage_04_model_evaluation: Message-> >>>>>> Stage Evaluation stage completed <<<<<<]
[2023-10-12 14:47:04,031: Type-> INFO: File-> _internal: Message-> [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.29.77:8080]
[2023-10-12 14:47:04,032: Type-> INFO: File-> _internal: Message-> [33mPress CTRL+C to quit[0m]
[2023-10-12 14:47:07,740: Type-> INFO: File-> _internal: Message-> 127.0.0.1 - - [12/Oct/2023 14:47:07] "GET / HTTP/1.1" 200 -]
[2023-10-12 14:47:21,482: Type-> ERROR: File-> app: Message-> Exception on /predict [POST]]
Traceback (most recent call last):
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\flask\app.py", line 2190, in wsgi_app
    response = self.full_dispatch_request()
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\flask\app.py", line 1486, in full_dispatch_request
    rv = self.handle_user_exception(e)
         ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\flask_cors\extension.py", line 176, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
                                                ^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\flask\app.py", line 1484, in full_dispatch_request
    rv = self.dispatch_request()
         ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\flask\app.py", line 1469, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**view_args)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\flask_cors\decorator.py", line 130, in wrapped_function
    resp = make_response(f(*args, **kwargs))
                         ^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\app.py", line 35, in predictRoute
    result = clApp.classifier.predict()
             ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "c:\users\abhis\onedrive\desktop\kidney_disease_classification\src\cnnClassifier\pipeline\prediction.py", line 12, in predict
    model = load_model(os.path.join("model", "model.h5"))
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\keras\src\saving\saving_api.py", line 262, in load_model
    return legacy_sm_saving_lib.load_model(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\keras\src\utils\traceback_utils.py", line 70, in error_handler
    raise e.with_traceback(filtered_tb) from None
  File "C:\Users\abhis\OneDrive\Desktop\kidney_disease_classification\env\Lib\site-packages\keras\src\saving\legacy\save.py", line 234, in load_model
    raise IOError(
OSError: No file or directory found at model\model.h5
[2023-10-12 14:47:21,513: Type-> INFO: File-> _internal: Message-> 127.0.0.1 - - [12/Oct/2023 14:47:21] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -]
[2023-10-12 14:52:03,753: Type-> INFO: File-> _internal: Message-> [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8080
 * Running on http://192.168.29.77:8080]
[2023-10-12 14:52:03,753: Type-> INFO: File-> _internal: Message-> [33mPress CTRL+C to quit[0m]
[2023-10-12 14:52:05,702: Type-> INFO: File-> _internal: Message-> 127.0.0.1 - - [12/Oct/2023 14:52:05] "GET / HTTP/1.1" 200 -]
[2023-10-12 14:52:14,604: Type-> INFO: File-> _internal: Message-> 127.0.0.1 - - [12/Oct/2023 14:52:14] "POST /predict HTTP/1.1" 200 -]
